ID
454,2023-09-20T23:47:23.268193,2023-09-20T23:47:24.164924,PURPLE STOOP,NANCY,HEART,BLUE GRILL,PURPLE PATTERN T-SHIRT,GREEN SWAG JACKET,PINK LASER EYES,PINK LOOPHEAD,0.896731,1695421068.808806
458,2023-09-20T23:47:24.187929,2023-09-20T23:47:25.085028,BLUE MOON,NANCY,MUSIC,PINK GRILL,PURPLE T-SHIRT,BLUE SWEATER,GOLD SHADES,RAINBOW HAIR,0.897099,1695421068.808806
463,2023-09-20T23:47:25.100389,2023-09-20T23:47:25.979625,GREEN MOUNTAINS,NANCY,EARTH,PURPLE GRILL,PURPLE PATTERN T-SHIRT,GOLD SWEATER,BLUE LASER EYES,BLUE HAIR,0.879236,1695421068.808806
467,2023-09-20T23:47:25.994420,2023-09-20T23:47:26.809879,PINK CITY,NANCY,HEART,PINK GRILL,NONE,GOLD COAT,RAINBOW LASER EYES,RAINBOW HAIR,0.815459,1695421068.808806
471,2023-09-20T23:47:26.822888,2023-09-20T23:47:27.616552,BLUE APARTMENT,NANCY,NONE,RAINBOW PUKE,BLUE PATTERN T-SHIRT,PINK COAT,GREEN SHADES,GREEN HAIR,0.793664,1695421068.808806
475,2023-09-20T23:47:27.627805,2023-09-20T23:47:28.475373,BLUE MOON,NANCY,NONE,GOLD GRILL,GOLD PATTERN T-SHIRT,PINK SWEATER,PURPLE SHADES,RAINBOW LOOPHEAD,0.847568,1695421068.808806
479,2023-09-20T23:47:28.489642,2023-09-20T23:47:29.361746,GREEN STOOP,NANCY,NONE,GOLD GRILL,BLUE PATTERN T-SHIRT,GOLD SWEATER,NONE,PURPLE LOOPHEAD,0.872104,1695421068.808806
483,2023-09-20T23:47:29.375033,2023-09-20T23:47:30.208621,DARK PURPLE MOON,DARK NANCY,NONE,DARK PUKE,DARK PURPLE LRC T-SHIRT,DARK PURPLE SWAG JACKET,PURPLE LASER EYES,DARK PURPLE LOOPHEAD,0.833588,1695421068.808806
487,2023-09-20T23:47:30.226018,2023-09-20T23:47:31.019841,PURPLE MOUNTAINS,NANCY,MUSIC,GOLD GRILL,BLUE STRIPE T-SHIRT,GOLD SWEATER,NONE,GREEN LOOPHEAD,0.793823,1695421068.808806
491,2023-09-20T23:47:31.036459,2023-09-20T23:47:31.912365,RAINBOW MOUNTAINS,NANCY,MUSIC,DRUNK,PURPLE PATTERN T-SHIRT,PINK SWAG JACKET,NONE,PURPLE LOOPHEAD,0.875906,1695421068.808806
495,2023-09-20T23:47:31.927600,2023-09-20T23:47:32.733367,RAINBOW APARTMENT,NANCY,EARTH,BLUE GRILL,PINK STRIPE T-SHIRT,PURPLE SWAG JACKET,NONE,BLUE HAIR,0.805767,1695421068.808806
499,2023-09-20T23:47:32.755763,2023-09-20T23:47:33.601326,GREEN MOUNTAINS,NANCY,EARTH,DRUNK,PURPLE T-SHIRT,PURPLE SWAG JACKET,NONE,RAINBOW LOOPHEAD,0.845563,1695421068.808806
503,2023-09-20T23:47:33.629912,2023-09-20T23:47:34.481790,PURPLE MOUNTAINS,NANCY,MUSIC,GOLD GRILL,PURPLE STRIPE T-SHIRT,PURPLE SWEATER,NONE,RAINBOW LOOPHEAD,0.851878,1695421068.808806
507,2023-09-20T23:47:34.493830,2023-09-20T23:47:35.362836,DARK GREEN STOOP,DARK NANCY,EARTH,GREEN GRILL,DARK PURPLE SWAG T-SHIRT,DARK PURPLE SWAG JACKET,NONE,DARK GREEN HAIR,0.869006,1695421068.808806
511,2023-09-20T23:47:35.375839,2023-09-20T23:47:36.184556,GREEN MOUNTAINS,NANCY,HEART,ANGRY,PINK STRIPE T-SHIRT,GOLD SWAG JACKET,PINK RAINBOW SHADES,PURPLE LOOPHEAD,0.808717,1695421068.808806
515,2023-09-20T23:47:36.198814,2023-09-20T23:47:37.138668,PURPLE APARTMENT,NANCY,HEART,PINK GRILL,NONE,PURPLE JACKET,BLUE SHADES,PINK LOOPHEAD,0.939854,1695421068.808806
519,2023-09-20T23:47:37.152940,2023-09-20T23:47:37.980701,PINK MOUNTAINS,NANCY,MUSIC,ANGRY,PURPLE T-SHIRT,GOLD COAT,NONE,BLUE HAIR,0.827761,1695421068.808806
523,2023-09-20T23:47:37.993933,2023-09-20T23:47:38.871933,GREEN MOON,NANCY,NONE,GOLD GRILL,GOLD PATTERN T-SHIRT,BLUE SWEATER,PINK RAINBOW SHADES,RAINBOW LOOPHEAD,0.878,1695421068.808806
527,2023-09-20T23:47:38.885936,2023-09-20T23:47:39.762761,DARK GREEN CITY,DARK NANCY,MUSIC,DARK PUKE,DARK GREEN SWAG T-SHIRT,DARK GREEN JACKET,NONE,DARK GREEN HAIR,0.876825,1695421068.808806
531,2023-09-20T23:47:39.777042,2023-09-20T23:47:40.588330,PINK CITY,NANCY,EARTH,PURPLE GRILL,BLUE T-SHIRT,PURPLE COAT,NONE,GREEN LOOPHEAD,0.811288,1695421068.808806
535,2023-09-20T23:47:40.602250,2023-09-20T23:47:41.473879,PURPLE STOOP,NANCY,MUSIC,PURPLE GRILL,PINK PATTERN T-SHIRT,RAINBOW SWEATER,PINK RAINBOW SHADES,PINK HAIR,0.871629,1695421068.808806
539,2023-09-20T23:47:41.535561,2023-09-20T23:47:42.382506,GREEN STOOP,NANCY,NONE,SAD,PURPLE T-SHIRT,PURPLE JACKET,GREEN SHADES,BLUE LOOPHEAD,0.846945,1695421068.808806
543,2023-09-20T23:47:42.421402,2023-09-20T23:47:43.361626,GREEN CITY,NANCY,EARTH,HAPPY,GREEN T-SHIRT,PINK SWAG JACKET,NONE,BLUE LOOPHEAD,0.940224,1695421068.808806
548,2023-09-20T23:47:43.373429,2023-09-20T23:47:44.277643,PINK MOUNTAINS,NANCY,NONE,PINK GRILL,PURPLE T-SHIRT,GOLD SWEATER,BLUE LASER EYES,BLUE HAIR,0.904214,1695421068.808806
552,2023-09-20T23:47:44.291175,2023-09-20T23:47:45.115876,GREEN APARTMENT,NANCY,MUSIC,GOLD GRILL,GREEN STRIPE T-SHIRT,BLUE SWEATER,GREEN LASER EYES,PURPLE HAIR,0.824701,1695421068.808806
556,2023-09-20T23:47:45.131676,2023-09-20T23:47:45.946012,PINK STOOP,NANCY,EARTH,GOLD GRILL,BLUE T-SHIRT,GREEN COAT,GREEN RAINBOW SHADES,GREEN HAIR,0.814336,1695421068.808806
560,2023-09-20T23:47:45.959647,2023-09-20T23:47:46.887773,GREEN CITY,NANCY,MUSIC,BLUE GRILL,PINK T-SHIRT,RAINBOW SWEATER,BLUE RAINBOW SHADES,BLACK HAIR,0.928126,1695421068.808806
564,2023-09-20T23:47:46.902777,2023-09-20T23:47:47.683134,GREEN MOUNTAINS,NANCY,HEART,DRUNK,BLUE PATTERN T-SHIRT,GOLD JACKET,PURPLE LASER EYES,RAINBOW HAIR,0.780357,1695421068.808806
568,2023-09-20T23:47:47.778282,2023-09-20T23:47:48.542958,DARK GREEN MOUNTAINS,DARK NANCY,NONE,GREEN GRILL,DARK GREEN LRC T-SHIRT,DARK GREEN COAT,GREEN SHADES,DARK GREEN HAIR,0.764676,1695421068.808806
573,2023-09-20T23:47:48.555966,2023-09-20T23:47:49.410341,PURPLE MOUNTAINS,NANCY,NONE,DRUNK,PURPLE T-SHIRT,GOLD SWAG JACKET,BLUE SHADES,RAINBOW LOOPHEAD,0.854375,1695421068.808806
576,2023-09-20T23:47:49.425614,2023-09-20T23:47:50.346049,GREEN APARTMENT,NANCY,MUSIC,GREEN GRILL,GREEN STRIPE T-SHIRT,NONE,NONE,BLUE HAIR,0.920435,1695421068.808806
580,2023-09-20T23:47:50.357660,2023-09-20T23:47:51.165377,RAINBOW CITY,NANCY,HEART,PINK GRILL,GREEN PATTERN T-SHIRT,GOLD JACKET,NONE,BLUE HAIR,0.807717,1695421068.808806
585,2023-09-20T23:47:51.191979,2023-09-20T23:47:51.961081,GREEN APARTMENT,NANCY,EARTH,SAD,BLUE T-SHIRT,GREEN COAT,NONE,PURPLE HAIR,0.769102,1695421068.808806
588,2023-09-20T23:47:51.976251,2023-09-20T23:47:52.898109,PURPLE STOOP,NANCY,EARTH,GOLD GRILL,PINK PATTERN T-SHIRT,NONE,PURPLE LASER EYES,BLUE HAIR,0.921858,1695421068.808806
592,2023-09-20T23:47:52.932365,2023-09-20T23:47:53.746406,BLUE MOON,NANCY,MUSIC,SAD,BLUE STRIPE T-SHIRT,GREEN COAT,NONE,PINK HAIR,0.814041,1695421068.808806
596,2023-09-20T23:47:53.798095,2023-09-20T23:47:54.639660,BLUE STOOP,NANCY,HEART,SAD,GOLD LRC T-SHIRT,BLUE COAT,NONE,PINK LOOPHEAD,0.841565,1695421068.808806
600,2023-09-20T23:47:54.670730,2023-09-20T23:47:55.562546,BLUE MOON,NANCY,EARTH,BLUE GRILL,GOLD PATTERN T-SHIRT,RAINBOW JACKET,NONE,GREEN LOOPHEAD,0.891816,1695421068.808806
605,2023-09-20T23:47:55.575369,2023-09-20T23:47:56.438567,BLUE MOUNTAINS,NANCY,MUSIC,PURPLE GRILL,GREEN STRIPE T-SHIRT,PURPLE COAT,NONE,PINK LOOPHEAD,0.863198,1695421068.808806
608,2023-09-20T23:47:56.450425,2023-09-20T23:47:57.325390,PINK MOUNTAINS,NANCY,MUSIC,GREEN GRILL,GREEN PATTERN T-SHIRT,RAINBOW SWAG JACKET,PURPLE LASER EYES,RAINBOW LOOPHEAD,0.874965,1695421068.808806
613,2023-09-20T23:47:57.339589,2023-09-20T23:47:58.173531,PURPLE STOOP,NANCY,EARTH,SAD,GREEN T-SHIRT,GREEN SWEATER,NONE,GREEN LOOPHEAD,0.833942,1695421068.808806
616,2023-09-20T23:47:58.196826,2023-09-20T23:47:59.005905,GOLD MOON,GOLD NANCY,HEART,GOLD RAINBOW PUKE,NONE,NONE,RAINBOW LASER EYES,ONLY RAINBOW HAIR,0.809079,1695421068.808806
620,2023-09-20T23:47:59.018244,2023-09-20T23:47:59.849746,GREEN CITY,NANCY,NONE,SAD,BLUE T-SHIRT,PURPLE COAT,BLUE LASER EYES,PURPLE HAIR,0.831502,1695421068.808806
624,2023-09-20T23:47:59.875115,2023-09-20T23:48:00.769052,GREEN STOOP,NANCY,MUSIC,HAPPY,PINK PATTERN T-SHIRT,GREEN COAT,NONE,PINK HAIR,0.893937,1695421068.808806
629,2023-09-20T23:48:00.804217,2023-09-20T23:48:01.618320,GOLD MOUNTAINS,GOLD NANCY,NONE,GOLD TONGUE OUT,NONE,GOLD COAT,NONE,NONE,0.814103,1695421068.808806
633,2023-09-20T23:48:01.646556,2023-09-20T23:48:02.464711,GREEN STOOP,NANCY,MUSIC,GREEN GRILL,GOLD LRC T-SHIRT,PINK SWEATER,NONE,PINK LOOPHEAD,0.818155,1695421068.808806
636,2023-09-20T23:48:02.494579,2023-09-20T23:48:03.376135,PURPLE STOOP,NANCY,NONE,RAINBOW PUKE,BLUE PATTERN T-SHIRT,RAINBOW SWEATER,GREEN LASER EYES,GREEN HAIR,0.881556,1695421068.808806
641,2023-09-20T23:48:03.401985,2023-09-20T23:48:04.242711,GREEN STOOP,NANCY,MUSIC,BLUE GRILL,BLUE T-SHIRT,PINK JACKET,NONE,PINK HAIR,0.840726,1695421068.808806
644,2023-09-20T23:48:04.256719,2023-09-20T23:48:05.094462,BLUE STOOP,NANCY,MUSIC,GREEN GRILL,GOLD PATTERN T-SHIRT,PINK JACKET,NONE,BLACK HAIR,0.837743,1695421068.808806
649,2023-09-20T23:48:05.131267,2023-09-20T23:48:05.952764,PINK MOON,NANCY,EARTH,TONGUE OUT,GREEN T-SHIRT,GOLD COAT,NONE,PURPLE LOOPHEAD,0.821497,1695421068.808806
652,2023-09-20T23:48:06.003830,2023-09-20T23:48:06.850047,GREEN MOUNTAINS,NANCY,MUSIC,DRUNK,GREEN T-SHIRT,RAINBOW SWEATER,NONE,RAINBOW HAIR,0.846217,1695421068.808806
656,2023-09-20T23:48:06.912158,2023-09-20T23:48:07.747477,DARK GREEN CITY,DARK NANCY,NONE,NONE,DARK PURPLE SWAG T-SHIRT,DARK GREEN JACKET,NONE,DARK PURPLE LOOPHEAD,0.835319,1695421068.808806
661,2023-09-20T23:48:07.775281,2023-09-20T23:48:08.641095,RAINBOW APARTMENT,NANCY,NONE,BLUE GRILL,GREEN STRIPE T-SHIRT,PINK JACKET,NONE,GREEN LOOPHEAD,0.865814,1695421068.808806
665,2023-09-20T23:48:08.692936,2023-09-20T23:48:09.601023,PINK CITY,NANCY,NONE,ANGRY,NONE,RAINBOW SWAG JACKET,PINK RAINBOW SHADES,PURPLE HAIR,0.908087,1695421068.808806
669,2023-09-20T23:48:09.612682,2023-09-20T23:48:10.124112,PARKING LOT & CRANE,NANCY w/ PANDA FACE PAINT,NONE,TEARS OF JOY,NONE,PANDA ONESIE,NONE,PANDA EAR HEADBAND,0.51143,1695421068.808806
672,2023-09-20T23:48:10.158397,2023-09-20T23:48:10.952547,PINK MOUNTAINS,NANCY,NONE,PINK GRILL,PURPLE PATTERN T-SHIRT,PINK SWEATER,GOLD SHADES,BLACK HAIR,0.79415,1695421068.808806
676,2023-09-20T23:48:10.967799,2023-09-20T23:48:11.818335,GREEN STOOP,NANCY,HEART,ANGRY,PURPLE T-SHIRT,GREEN SWAG JACKET,NONE,PINK LOOPHEAD,0.850536,1695421068.808806
680,2023-09-20T23:48:11.831399,2023-09-20T23:48:12.657559,RAINBOW MOUNTAINS,NANCY,NONE,GOLD GRILL,PINK T-SHIRT,PINK JACKET,GREEN LASER EYES,PINK LOOPHEAD,0.82616,1695421068.808806
684,2023-09-20T23:48:12.672344,2023-09-20T23:48:13.451810,RAINBOW MOON,NANCY,NONE,DRUNK,BLUE STRIPE T-SHIRT,GOLD COAT,GREEN RAINBOW SHADES,PINK HAIR,0.779466,1695421068.808806
688,2023-09-20T23:48:13.482641,2023-09-20T23:48:14.458135,PINK CITY,NANCY,EARTH,RAINBOW PUKE,PINK PATTERN T-SHIRT,PURPLE COAT,NONE,BLACK HAIR,0.975494,1695421068.808806
692,2023-09-20T23:48:14.488547,2023-09-20T23:48:15.273385,RAINBOW STOOP,NANCY,EARTH,GOLD GRILL,GREEN PATTERN T-SHIRT,PINK SWEATER,NONE,PINK HAIR,0.784838,1695421068.808806
695,2023-09-20T23:48:15.285387,2023-09-20T23:48:16.179632,PURPLE APARTMENT,NANCY,NONE,PINK GRILL,PURPLE PATTERN T-SHIRT,RAINBOW COAT,NONE,RAINBOW HAIR,0.894245,1695421068.808806
699,2023-09-20T23:48:16.196480,2023-09-20T23:48:17.028707,PURPLE STOOP,NANCY,HEART,ANGRY,GREEN PATTERN T-SHIRT,BLUE JACKET,NONE,RAINBOW LOOPHEAD,0.832227,1695421068.808806
704,2023-09-20T23:48:17.101867,2023-09-20T23:48:17.880839,BLUE MOON,NANCY,HEART,BLUE GRILL,BLUE STRIPE T-SHIRT,GREEN JACKET,NONE,RAINBOW HAIR,0.778972,1695421068.808806
708,2023-09-20T23:48:17.907123,2023-09-20T23:48:18.821195,PINK MOUNTAINS,NANCY,HEART,PINK GRILL,GOLD PATTERN T-SHIRT,NONE,PURPLE RAINBOW SHADES,RAINBOW LOOPHEAD,0.914072,1695421068.808806
712,2023-09-20T23:48:18.875627,2023-09-20T23:48:19.683654,BLUE MOUNTAINS,NANCY,HEART,BLUE GRILL,PURPLE T-SHIRT,RAINBOW JACKET,GOLD SHADES,PURPLE LOOPHEAD,0.808027,1695421068.808806
716,2023-09-20T23:48:19.696657,2023-09-20T23:48:20.530336,RAINBOW STOOP,NANCY,EARTH,TONGUE OUT,BLUE T-SHIRT,BLUE SWAG JACKET,PINK RAINBOW SHADES,GREEN LOOPHEAD,0.833679,1695421068.808806
720,2023-09-20T23:48:20.587838,2023-09-20T23:48:21.418394,BLUE MOON,NANCY,HEART,TONGUE OUT,GOLD PATTERN T-SHIRT,BLUE COAT,NONE,PURPLE HAIR,0.830556,1695421068.808806
724,2023-09-20T23:48:21.465954,2023-09-20T23:48:22.322624,PURPLE MOON,NANCY,EARTH,HAPPY,PURPLE T-SHIRT,RAINBOW SWEATER,NONE,PINK LOOPHEAD,0.85667,1695421068.808806
728,2023-09-20T23:48:22.344890,2023-09-20T23:48:23.129608,PURPLE MOON,NANCY,HEART,GOLD GRILL,GOLD LRC T-SHIRT,GREEN SWAG JACKET,RAINBOW LASER EYES,GREEN HAIR,0.784718,1695421068.808806
732,2023-09-20T23:48:23.186304,2023-09-20T23:48:23.975003,BLUE APARTMENT,NANCY,MUSIC,TONGUE OUT,PURPLE STRIPE T-SHIRT,BLUE COAT,NONE,BLACK HAIR,0.788699,1695421068.808806
736,2023-09-20T23:48:23.996002,2023-09-20T23:48:24.801292,PINK MOON,NANCY,HEART,SAD,NONE,GOLD COAT,NONE,BLUE HAIR,0.80529,1695421068.808806
740,2023-09-20T23:48:24.812999,2023-09-20T23:48:25.694050,BLUE MOON,NANCY,HEART,GREEN GRILL,PINK T-SHIRT,PURPLE JACKET,PURPLE LASER EYES,RAINBOW LOOPHEAD,0.881051,1695421068.808806
744,2023-09-20T23:48:25.725007,2023-09-20T23:48:26.496694,RAINBOW CITY,NANCY,NONE,PURPLE GRILL,BLUE T-SHIRT,PINK COAT,NONE,PURPLE LOOPHEAD,0.771687,1695421068.808806
748,2023-09-20T23:48:26.512548,2023-09-20T23:48:27.402067,GOLD CITY,GOLD NANCY,HEART,GOLD RAINBOW PUKE,NONE,GOLD SWEATER,NONE,ONLY RAINBOW HAIR,0.889519,1695421068.808806
752,2023-09-20T23:48:27.414088,2023-09-20T23:48:28.252283,GOLD MOUNTAINS,GOLD NANCY,EARTH,GOLD CONFUSED,GOLD PATTERN T-SHIRT,GOLD SWEATER,GOLD SHADES,NONE,0.838195,1695421068.808806
756,2023-09-20T23:48:28.266290,2023-09-20T23:48:29.100276,DARK GREEN CITY,DARK NANCY,HEART,PURPLE GRILL,DARK GREEN SWAG T-SHIRT,DARK PURPLE COAT,NONE,DARK GREEN LOOPHEAD,0.833986,1695421068.808806
760,2023-09-20T23:48:29.117312,2023-09-20T23:48:30.059200,BLUE APARTMENT,NANCY,EARTH,PURPLE GRILL,PINK PATTERN T-SHIRT,PURPLE SWAG JACKET,NONE,PURPLE LOOPHEAD,0.941888,1695421068.808806
764,2023-09-20T23:48:30.074464,2023-09-20T23:48:30.888227,BLUE MOUNTAINS,NANCY,MUSIC,ANGRY,PINK STRIPE T-SHIRT,BLUE JACKET,BLUE RAINBOW SHADES,PINK LOOPHEAD,0.813763,1695421068.808806
768,2023-09-20T23:48:30.900229,2023-09-20T23:48:31.693793,GREEN MOUNTAINS,NANCY,NONE,ANGRY,GREEN PATTERN T-SHIRT,GOLD JACKET,BLUE RAINBOW SHADES,PURPLE HAIR,0.793564,1695421068.808806
773,2023-09-20T23:48:31.706992,2023-09-20T23:48:32.674466,BLUE APARTMENT,NANCY,HEART,PINK GRILL,PURPLE STRIPE T-SHIRT,RAINBOW JACKET,NONE,RAINBOW LOOPHEAD,0.967474,1695421068.808806
777,2023-09-20T23:48:32.734959,2023-09-20T23:48:33.247858,GREEN MOODY BRAINS,NANCY w/ GREEN FACEPAINT,NONE,NEUTRAL,BLUE LOOPRING RINGER T-SHIRT,NONE,NONE,BRAIN LOOPHEAD,0.512899,1695421068.808806
780,2023-09-20T23:48:33.256861,2023-09-20T23:48:34.186207,PURPLE MOUNTAINS,NANCY,EARTH,HAPPY,GREEN STRIPE T-SHIRT,RAINBOW SWAG JACKET,NONE,GREEN LOOPHEAD,0.929346,1695421068.808806
784,2023-09-20T23:48:34.199210,2023-09-20T23:48:35.101518,PINK MOON,NANCY,NONE,PURPLE GRILL,BLUE PATTERN T-SHIRT,GREEN JACKET,RAINBOW LASER EYES,RAINBOW LOOPHEAD,0.902308,1695421068.808806
788,2023-09-20T23:48:35.115520,2023-09-20T23:48:35.939249,PINK APARTMENT,NANCY,MUSIC,PURPLE GRILL,PINK T-SHIRT,PURPLE SWAG JACKET,NONE,GREEN LOOPHEAD,0.823729,1695421068.808806
793,2023-09-20T23:48:35.950255,2023-09-20T23:48:36.756826,PURPLE APARTMENT,NANCY,EARTH,RAINBOW PUKE,BLUE STRIPE T-SHIRT,PURPLE SWAG JACKET,NONE,RAINBOW LOOPHEAD,0.806571,1695421068.808806
797,2023-09-20T23:48:36.771385,2023-09-20T23:48:37.671020,BLUE MOUNTAINS,NANCY,EARTH,RAINBOW PUKE,BLUE STRIPE T-SHIRT,GOLD SWEATER,PINK SHADES,RAINBOW HAIR,0.899635,1695421068.808806
801,2023-09-20T23:48:37.685017,2023-09-20T23:48:38.517382,GOLD STOOP,GOLD NANCY,MUSIC,GOLD GRILL,GOLD PATTERN T-SHIRT,GOLD COAT,NONE,ONLY RAINBOW HAIR,0.832365,1695421068.808806
805,2023-09-20T23:48:38.532400,2023-09-20T23:48:39.383141,BLUE CITY,NANCY,EARTH,ANGRY,PURPLE T-SHIRT,PINK SWEATER,BLUE LASER EYES,PINK LOOPHEAD,0.850741,1695421068.808806
809,2023-09-20T23:48:39.397624,2023-09-20T23:48:40.325442,PURPLE MOON,NANCY,EARTH,GOLD GRILL,BLUE PATTERN T-SHIRT,GOLD SWAG JACKET,NONE,GREEN LOOPHEAD,0.927818,1695421068.808806
813,2023-09-20T23:48:40.339445,2023-09-20T23:48:41.199693,GOLD CITY,GOLD NANCY,NONE,GOLD GRILL,NONE,GOLD JACKET,NONE,NONE,0.860248,1695421068.808806
817,2023-09-20T23:48:41.215705,2023-09-20T23:48:42.009869,PURPLE APARTMENT,NANCY,HEART,TONGUE OUT,PINK PATTERN T-SHIRT,PURPLE COAT,PURPLE RAINBOW SHADES,PINK LOOPHEAD,0.794164,1695421068.808806
821,2023-09-20T23:48:42.023254,2023-09-20T23:48:42.917277,GREEN MOUNTAINS,NANCY,NONE,DRUNK,PINK PATTERN T-SHIRT,GREEN SWAG JACKET,NONE,PINK LOOPHEAD,0.894023,1695421068.808806
825,2023-09-20T23:48:42.936929,2023-09-20T23:48:43.794043,PINK STOOP,NANCY,NONE,SAD,GREEN PATTERN T-SHIRT,BLUE COAT,NONE,BLUE HAIR,0.857114,1695421068.808806
829,2023-09-20T23:48:43.807306,2023-09-20T23:48:44.659287,PURPLE STOOP,NANCY,HEART,RAINBOW PUKE,BLUE STRIPE T-SHIRT,PURPLE SWAG JACKET,NONE,BLUE HAIR,0.851981,1695421068.808806
833,2023-09-20T23:48:44.678159,2023-09-20T23:48:45.530053,PURPLE APARTMENT,NANCY,MUSIC,DRUNK,PURPLE PATTERN T-SHIRT,RAINBOW JACKET,NONE,BLACK HAIR,0.851894,1695421068.808806
837,2023-09-20T23:48:45.543442,2023-09-20T23:48:46.429710,BLUE MOUNTAINS,NANCY,HEART,BLUE GRILL,BLUE T-SHIRT,PINK COAT,BLUE SHADES,GREEN HAIR,0.886268,1695421068.808806
841,2023-09-20T23:48:46.441534,2023-09-20T23:48:47.243809,GREEN STOOP,NANCY,EARTH,SAD,NONE,RAINBOW COAT,PURPLE RAINBOW SHADES,RAINBOW LOOPHEAD,0.802275,1695421068.808806
845,2023-09-20T23:48:47.257815,2023-09-20T23:48:48.110843,PURPLE CITY,NANCY,NONE,PINK GRILL,PURPLE STRIPE T-SHIRT,PINK JACKET,NONE,PINK LOOPHEAD,0.853028,1695421068.808806
849,2023-09-20T23:48:48.126723,2023-09-20T23:48:48.957011,PINK MOON,NANCY,EARTH,ANGRY,BLUE T-SHIRT,GREEN SWEATER,GOLD SHADES,BLUE HAIR,0.830288,1695421068.808806
853,2023-09-20T23:48:48.983028,2023-09-20T23:48:49.838753,PURPLE CITY,NANCY,EARTH,GREEN GRILL,BLUE STRIPE T-SHIRT,PINK SWEATER,NONE,PINK LOOPHEAD,0.855725,1695421068.808806
857,2023-09-20T23:48:49.852674,2023-09-20T23:48:50.738153,PURPLE MOUNTAINS,NANCY,HEART,BLUE GRILL,NONE,PINK SWEATER,GOLD SHADES,GREEN LOOPHEAD,0.885479,1695421068.808806
860,2023-09-20T23:48:50.751566,2023-09-20T23:48:51.648423,RAINBOW MOON,NANCY,NONE,HAPPY,PURPLE STRIPE T-SHIRT,BLUE JACKET,PURPLE RAINBOW SHADES,PURPLE LOOPHEAD,0.896857,1695421068.808806
864,2023-09-20T23:48:51.661426,2023-09-20T23:48:52.528446,GREEN STOOP,NANCY,NONE,HAPPY,PURPLE STRIPE T-SHIRT,RAINBOW SWEATER,NONE,BLUE LOOPHEAD,0.86702,1695421068.808806
869,2023-09-20T23:48:52.555123,2023-09-20T23:48:53.099083,FOREST,NANCY,NONE,APE HOOT,BLACK APE T-SHIRT,NONE,NONE,APE LOOPHEAD,0.54396,1695421068.808806
872,2023-09-20T23:48:53.162304,2023-09-20T23:48:54.004206,DARK GREEN APARTMENT,DARK NANCY,NONE,NONE,DARK GREEN LRC T-SHIRT,DARK GREEN JACKET,GREEN LASER EYES,DARK GREEN HAIR,0.841902,1695421068.808806
876,2023-09-20T23:48:54.028136,2023-09-20T23:48:54.894994,BLUE APARTMENT,NANCY,MUSIC,PURPLE GRILL,GOLD PATTERN T-SHIRT,GOLD SWAG JACKET,PINK LASER EYES,GREEN HAIR,0.866858,1695421068.808806
880,2023-09-20T23:48:54.944289,2023-09-20T23:48:55.835479,BLUE STOOP,NANCY,HEART,DRUNK,GREEN T-SHIRT,PURPLE JACKET,PURPLE RAINBOW SHADES,PINK HAIR,0.89119,1695421068.808806
884,2023-09-20T23:48:55.849819,2023-09-20T23:48:56.671372,PINK STOOP,NANCY,MUSIC,GREEN GRILL,GOLD LRC T-SHIRT,GREEN JACKET,GREEN RAINBOW SHADES,BLUE HAIR,0.821553,1695421068.808806
888,2023-09-20T23:48:56.731622,2023-09-20T23:48:57.254400,GREEN FADE,NANCY,NONE,TEARS OF JOY,GREEN RINGER STONKS T-SHIRT,NONE,NONE,GREEN CRAYON LOOPHEAD,0.522778,1695421068.808806
891,2023-09-20T23:48:57.261422,2023-09-20T23:48:58.139121,RAINBOW MOUNTAINS,NANCY,MUSIC,GOLD GRILL,PURPLE T-SHIRT,PINK COAT,NONE,PINK LOOPHEAD,0.877699,1695421068.808806
895,2023-09-20T23:48:58.206830,2023-09-20T23:48:59.007679,GREEN MOON,NANCY,MUSIC,GREEN GRILL,BLUE T-SHIRT,GOLD COAT,BLUE RAINBOW SHADES,PURPLE HAIR,0.800849,1695421068.808806
899,2023-09-20T23:48:59.020963,2023-09-20T23:48:59.905789,GREEN STOOP,NANCY,MUSIC,BLUE GRILL,BLUE PATTERN T-SHIRT,BLUE COAT,RAINBOW LASER EYES,PINK LOOPHEAD,0.884826,1695421068.808806
903,2023-09-20T23:48:59.921658,2023-09-20T23:49:00.890564,PINK APARTMENT,NANCY,MUSIC,PINK GRILL,GOLD PATTERN T-SHIRT,PINK SWAG JACKET,PINK RAINBOW SHADES,GREEN LOOPHEAD,0.968906,1695421068.808806
907,2023-09-20T23:49:00.903214,2023-09-20T23:49:01.756314,PURPLE STOOP,NANCY,MUSIC,BLUE GRILL,NONE,BLUE SWAG JACKET,RAINBOW LASER EYES,BLACK HAIR,0.8531,1695421068.808806
911,2023-09-20T23:49:01.768317,2023-09-20T23:49:02.573888,PURPLE MOON,NANCY,MUSIC,GOLD GRILL,BLUE T-SHIRT,GOLD COAT,NONE,BLUE LOOPHEAD,0.805571,1695421068.808806
915,2023-09-20T23:49:02.589891,2023-09-20T23:49:03.436050,PINK MOON,NANCY,EARTH,GOLD GRILL,GOLD PATTERN T-SHIRT,RAINBOW JACKET,GREEN LASER EYES,PURPLE HAIR,0.846159,1695421068.808806
919,2023-09-20T23:49:03.449053,2023-09-20T23:49:04.244708,PURPLE CITY,NANCY,NONE,ANGRY,NONE,GREEN COAT,NONE,PINK HAIR,0.795655,1695421068.808806
